CalendarKey,Date,DayOfMonth,Month,MonthLong,MonthName,MonthNr,YearMonth,MonthStart,MonthEnd,Quarter,QuarterName,QuarterNr,Year,IsoWeek,IsoYear,YearWeek,DayOfWeek,DayNameLong,DayNameShort,CurrentMonth,CurrentWeek,HolidayBE,HolidayDE,HolidayES,HolidayFR,HolidayNL,Weekend
20270812,2027-08-12,12,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,32,2027,202732,4,Thursday,Thu,2027 Aug,32 - 2027,0,0,0,0,0,Weekday
20270813,2027-08-13,13,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,32,2027,202732,5,Friday,Fri,2027 Aug,32 - 2027,0,0,0,0,0,Weekday
20270814,2027-08-14,14,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,32,2027,202732,6,Saturday,Sat,2027 Aug,32 - 2027,0,0,0,0,0,Weekend
20270815,2027-08-15,15,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,32,2027,202732,7,Sunday,Sun,2027 Aug,32 - 2027,1,0,1,1,0,Weekend
20270816,2027-08-16,16,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,33,2027,202733,1,Monday,Mon,2027 Aug,33 - 2027,0,0,0,0,0,Weekday
20270817,2027-08-17,17,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,33,2027,202733,2,Tuesday,Tue,2027 Aug,33 - 2027,0,0,0,0,0,Weekday
20270818,2027-08-18,18,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,33,2027,202733,3,Wednesday,Wed,2027 Aug,33 - 2027,0,0,0,0,0,Weekday
20270819,2027-08-19,19,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,33,2027,202733,4,Thursday,Thu,2027 Aug,33 - 2027,0,0,0,0,0,Weekday
20270820,2027-08-20,20,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,33,2027,202733,5,Friday,Fri,2027 Aug,33 - 2027,0,0,0,0,0,Weekday
20270821,2027-08-21,21,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,33,2027,202733,6,Saturday,Sat,2027 Aug,33 - 2027,0,0,0,0,0,Weekend
20270822,2027-08-22,22,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,33,2027,202733,7,Sunday,Sun,2027 Aug,33 - 2027,0,0,0,0,0,Weekend
20270823,2027-08-23,23,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,34,2027,202734,1,Monday,Mon,2027 Aug,34 - 2027,0,0,0,0,0,Weekday
20270824,2027-08-24,24,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,34,2027,202734,2,Tuesday,Tue,2027 Aug,34 - 2027,0,0,0,0,0,Weekday
20270825,2027-08-25,25,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,34,2027,202734,3,Wednesday,Wed,2027 Aug,34 - 2027,0,0,0,0,0,Weekday
20270826,2027-08-26,26,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,34,2027,202734,4,Thursday,Thu,2027 Aug,34 - 2027,0,0,0,0,0,Weekday
20270827,2027-08-27,27,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,34,2027,202734,5,Friday,Fri,2027 Aug,34 - 2027,0,0,0,0,0,Weekday
20270828,2027-08-28,28,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,34,2027,202734,6,Saturday,Sat,2027 Aug,34 - 2027,0,0,0,0,0,Weekend
20270829,2027-08-29,29,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,34,2027,202734,7,Sunday,Sun,2027 Aug,34 - 2027,0,0,0,0,0,Weekend
20270830,2027-08-30,30,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,35,2027,202735,1,Monday,Mon,2027 Aug,35 - 2027,0,0,0,0,0,Weekday
20270831,2027-08-31,31,2027 Aug,2027 August,Aug,8,202708,2027-08-01,2027-08-31,2027 Q3,Q3,3,2027,35,2027,202735,2,Tuesday,Tue,2027 Aug,35 - 2027,0,0,0,0,0,Weekday
20270901,2027-09-01,1,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,35,2027,202735,3,Wednesday,Wed,2027 Sep,35 - 2027,0,0,0,0,0,Weekday
20270902,2027-09-02,2,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,35,2027,202735,4,Thursday,Thu,2027 Sep,35 - 2027,0,0,0,0,0,Weekday
20270903,2027-09-03,3,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,35,2027,202735,5,Friday,Fri,2027 Sep,35 - 2027,0,0,0,0,0,Weekday
20270904,2027-09-04,4,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,35,2027,202735,6,Saturday,Sat,2027 Sep,35 - 2027,0,0,0,0,0,Weekend
20270905,2027-09-05,5,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,35,2027,202735,7,Sunday,Sun,2027 Sep,35 - 2027,0,0,0,0,0,Weekend
20270906,2027-09-06,6,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,36,2027,202736,1,Monday,Mon,2027 Sep,36 - 2027,0,0,0,0,0,Weekday
20270907,2027-09-07,7,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,36,2027,202736,2,Tuesday,Tue,2027 Sep,36 - 2027,0,0,0,0,0,Weekday
20270908,2027-09-08,8,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,36,2027,202736,3,Wednesday,Wed,2027 Sep,36 - 2027,0,0,0,0,0,Weekday
20270909,2027-09-09,9,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,36,2027,202736,4,Thursday,Thu,2027 Sep,36 - 2027,0,0,0,0,0,Weekday
20270910,2027-09-10,10,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,36,2027,202736,5,Friday,Fri,2027 Sep,36 - 2027,0,0,0,0,0,Weekday
20270911,2027-09-11,11,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,36,2027,202736,6,Saturday,Sat,2027 Sep,36 - 2027,0,0,0,0,0,Weekend
20270912,2027-09-12,12,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,36,2027,202736,7,Sunday,Sun,2027 Sep,36 - 2027,0,0,0,0,0,Weekend
20270913,2027-09-13,13,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,37,2027,202737,1,Monday,Mon,2027 Sep,37 - 2027,0,0,0,0,0,Weekday
20270914,2027-09-14,14,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,37,2027,202737,2,Tuesday,Tue,2027 Sep,37 - 2027,0,0,0,0,0,Weekday
20270915,2027-09-15,15,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,37,2027,202737,3,Wednesday,Wed,2027 Sep,37 - 2027,0,0,0,0,0,Weekday
20270916,2027-09-16,16,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,37,2027,202737,4,Thursday,Thu,2027 Sep,37 - 2027,0,0,0,0,0,Weekday
20270917,2027-09-17,17,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,37,2027,202737,5,Friday,Fri,2027 Sep,37 - 2027,0,0,0,0,0,Weekday
20270918,2027-09-18,18,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,37,2027,202737,6,Saturday,Sat,2027 Sep,37 - 2027,0,0,0,0,0,Weekend
20270919,2027-09-19,19,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,37,2027,202737,7,Sunday,Sun,2027 Sep,37 - 2027,0,0,0,0,0,Weekend
20270920,2027-09-20,20,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,38,2027,202738,1,Monday,Mon,2027 Sep,38 - 2027,0,0,0,0,0,Weekday
20270921,2027-09-21,21,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,38,2027,202738,2,Tuesday,Tue,2027 Sep,38 - 2027,0,0,0,0,0,Weekday
20270922,2027-09-22,22,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,38,2027,202738,3,Wednesday,Wed,2027 Sep,38 - 2027,0,0,0,0,0,Weekday
20270923,2027-09-23,23,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,38,2027,202738,4,Thursday,Thu,2027 Sep,38 - 2027,0,0,0,0,0,Weekday
20270924,2027-09-24,24,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,38,2027,202738,5,Friday,Fri,2027 Sep,38 - 2027,0,0,0,0,0,Weekday
20270925,2027-09-25,25,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,38,2027,202738,6,Saturday,Sat,2027 Sep,38 - 2027,0,0,0,0,0,Weekend
20270926,2027-09-26,26,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,38,2027,202738,7,Sunday,Sun,2027 Sep,38 - 2027,0,0,0,0,0,Weekend
20270927,2027-09-27,27,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,39,2027,202739,1,Monday,Mon,2027 Sep,39 - 2027,0,0,0,0,0,Weekday
20270928,2027-09-28,28,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,39,2027,202739,2,Tuesday,Tue,2027 Sep,39 - 2027,0,0,0,0,0,Weekday
20270929,2027-09-29,29,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,39,2027,202739,3,Wednesday,Wed,2027 Sep,39 - 2027,0,0,0,0,0,Weekday
20270930,2027-09-30,30,2027 Sep,2027 September,Sep,9,202709,2027-09-01,2027-09-30,2027 Q3,Q3,3,2027,39,2027,202739,4,Thursday,Thu,2027 Sep,39 - 2027,0,0,0,0,0,Weekday
20271001,2027-10-01,1,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,39,2027,202739,5,Friday,Fri,2027 Oct,39 - 2027,0,0,0,0,0,Weekday
20271002,2027-10-02,2,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,39,2027,202739,6,Saturday,Sat,2027 Oct,39 - 2027,0,0,0,0,0,Weekend
20271003,2027-10-03,3,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,39,2027,202739,7,Sunday,Sun,2027 Oct,39 - 2027,0,1,0,0,0,Weekend
20271004,2027-10-04,4,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,40,2027,202740,1,Monday,Mon,2027 Oct,40 - 2027,0,0,0,0,0,Weekday
20271005,2027-10-05,5,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,40,2027,202740,2,Tuesday,Tue,2027 Oct,40 - 2027,0,0,0,0,0,Weekday
20271006,2027-10-06,6,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,40,2027,202740,3,Wednesday,Wed,2027 Oct,40 - 2027,0,0,0,0,0,Weekday
20271007,2027-10-07,7,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,40,2027,202740,4,Thursday,Thu,2027 Oct,40 - 2027,0,0,0,0,0,Weekday
20271008,2027-10-08,8,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,40,2027,202740,5,Friday,Fri,2027 Oct,40 - 2027,0,0,0,0,0,Weekday
20271009,2027-10-09,9,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,40,2027,202740,6,Saturday,Sat,2027 Oct,40 - 2027,0,0,0,0,0,Weekend
20271010,2027-10-10,10,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,40,2027,202740,7,Sunday,Sun,2027 Oct,40 - 2027,0,0,0,0,0,Weekend
20271011,2027-10-11,11,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,41,2027,202741,1,Monday,Mon,2027 Oct,41 - 2027,0,0,0,0,0,Weekday
20271012,2027-10-12,12,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,41,2027,202741,2,Tuesday,Tue,2027 Oct,41 - 2027,0,0,1,0,0,Weekday
20271013,2027-10-13,13,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,41,2027,202741,3,Wednesday,Wed,2027 Oct,41 - 2027,0,0,0,0,0,Weekday
20271014,2027-10-14,14,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,41,2027,202741,4,Thursday,Thu,2027 Oct,41 - 2027,0,0,0,0,0,Weekday
20271015,2027-10-15,15,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,41,2027,202741,5,Friday,Fri,2027 Oct,41 - 2027,0,0,0,0,0,Weekday
20271016,2027-10-16,16,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,41,2027,202741,6,Saturday,Sat,2027 Oct,41 - 2027,0,0,0,0,0,Weekend
20271017,2027-10-17,17,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,41,2027,202741,7,Sunday,Sun,2027 Oct,41 - 2027,0,0,0,0,0,Weekend
20271018,2027-10-18,18,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,42,2027,202742,1,Monday,Mon,2027 Oct,42 - 2027,0,0,0,0,0,Weekday
20271019,2027-10-19,19,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,42,2027,202742,2,Tuesday,Tue,2027 Oct,42 - 2027,0,0,0,0,0,Weekday
20271020,2027-10-20,20,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,42,2027,202742,3,Wednesday,Wed,2027 Oct,42 - 2027,0,0,0,0,0,Weekday
20271021,2027-10-21,21,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,42,2027,202742,4,Thursday,Thu,2027 Oct,42 - 2027,0,0,0,0,0,Weekday
20271022,2027-10-22,22,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,42,2027,202742,5,Friday,Fri,2027 Oct,42 - 2027,0,0,0,0,0,Weekday
20271023,2027-10-23,23,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,42,2027,202742,6,Saturday,Sat,2027 Oct,42 - 2027,0,0,0,0,0,Weekend
20271024,2027-10-24,24,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,42,2027,202742,7,Sunday,Sun,2027 Oct,42 - 2027,0,0,0,0,0,Weekend
20271025,2027-10-25,25,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,43,2027,202743,1,Monday,Mon,2027 Oct,43 - 2027,0,0,0,0,0,Weekday
20271026,2027-10-26,26,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,43,2027,202743,2,Tuesday,Tue,2027 Oct,43 - 2027,0,0,0,0,0,Weekday
20271027,2027-10-27,27,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,43,2027,202743,3,Wednesday,Wed,2027 Oct,43 - 2027,0,0,0,0,0,Weekday
20271028,2027-10-28,28,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,43,2027,202743,4,Thursday,Thu,2027 Oct,43 - 2027,0,0,0,0,0,Weekday
20271029,2027-10-29,29,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,43,2027,202743,5,Friday,Fri,2027 Oct,43 - 2027,0,0,0,0,0,Weekday
20271030,2027-10-30,30,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,43,2027,202743,6,Saturday,Sat,2027 Oct,43 - 2027,0,0,0,0,0,Weekend
20271031,2027-10-31,31,2027 Oct,2027 October,Oct,10,202710,2027-10-01,2027-10-31,2027 Q4,Q4,4,2027,43,2027,202743,7,Sunday,Sun,2027 Oct,43 - 2027,0,0,0,0,0,Weekend
20271101,2027-11-01,1,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,44,2027,202744,1,Monday,Mon,2027 Nov,44 - 2027,1,0,1,1,0,Weekday
20271102,2027-11-02,2,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,44,2027,202744,2,Tuesday,Tue,2027 Nov,44 - 2027,0,0,0,0,0,Weekday
20271103,2027-11-03,3,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,44,2027,202744,3,Wednesday,Wed,2027 Nov,44 - 2027,0,0,0,0,0,Weekday
20271104,2027-11-04,4,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,44,2027,202744,4,Thursday,Thu,2027 Nov,44 - 2027,0,0,0,0,0,Weekday
20271105,2027-11-05,5,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,44,2027,202744,5,Friday,Fri,2027 Nov,44 - 2027,0,0,0,0,0,Weekday
20271106,2027-11-06,6,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,44,2027,202744,6,Saturday,Sat,2027 Nov,44 - 2027,0,0,0,0,0,Weekend
20271107,2027-11-07,7,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,44,2027,202744,7,Sunday,Sun,2027 Nov,44 - 2027,0,0,0,0,0,Weekend
20271108,2027-11-08,8,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,45,2027,202745,1,Monday,Mon,2027 Nov,45 - 2027,0,0,0,0,0,Weekday
20271109,2027-11-09,9,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,45,2027,202745,2,Tuesday,Tue,2027 Nov,45 - 2027,0,0,0,0,0,Weekday
20271110,2027-11-10,10,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,45,2027,202745,3,Wednesday,Wed,2027 Nov,45 - 2027,0,0,0,0,0,Weekday
20271111,2027-11-11,11,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,45,2027,202745,4,Thursday,Thu,2027 Nov,45 - 2027,1,0,0,1,0,Weekday
20271112,2027-11-12,12,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,45,2027,202745,5,Friday,Fri,2027 Nov,45 - 2027,0,0,0,0,0,Weekday
20271113,2027-11-13,13,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,45,2027,202745,6,Saturday,Sat,2027 Nov,45 - 2027,0,0,0,0,0,Weekend
20271114,2027-11-14,14,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,45,2027,202745,7,Sunday,Sun,2027 Nov,45 - 2027,0,0,0,0,0,Weekend
20271115,2027-11-15,15,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,46,2027,202746,1,Monday,Mon,2027 Nov,46 - 2027,0,0,0,0,0,Weekday
20271116,2027-11-16,16,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,46,2027,202746,2,Tuesday,Tue,2027 Nov,46 - 2027,0,0,0,0,0,Weekday
20271117,2027-11-17,17,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,46,2027,202746,3,Wednesday,Wed,2027 Nov,46 - 2027,0,0,0,0,0,Weekday
20271118,2027-11-18,18,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,46,2027,202746,4,Thursday,Thu,2027 Nov,46 - 2027,0,0,0,0,0,Weekday
20271119,2027-11-19,19,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,46,2027,202746,5,Friday,Fri,2027 Nov,46 - 2027,0,0,0,0,0,Weekday
20271120,2027-11-20,20,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,46,2027,202746,6,Saturday,Sat,2027 Nov,46 - 2027,0,0,0,0,0,Weekend
20271121,2027-11-21,21,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,46,2027,202746,7,Sunday,Sun,2027 Nov,46 - 2027,0,0,0,0,0,Weekend
20271122,2027-11-22,22,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,47,2027,202747,1,Monday,Mon,2027 Nov,47 - 2027,0,0,0,0,0,Weekday
20271123,2027-11-23,23,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,47,2027,202747,2,Tuesday,Tue,2027 Nov,47 - 2027,0,0,0,0,0,Weekday
20271124,2027-11-24,24,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,47,2027,202747,3,Wednesday,Wed,2027 Nov,47 - 2027,0,0,0,0,0,Weekday
20271125,2027-11-25,25,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,47,2027,202747,4,Thursday,Thu,2027 Nov,47 - 2027,0,0,0,0,0,Weekday
20271126,2027-11-26,26,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,47,2027,202747,5,Friday,Fri,2027 Nov,47 - 2027,0,0,0,0,0,Weekday
20271127,2027-11-27,27,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,47,2027,202747,6,Saturday,Sat,2027 Nov,47 - 2027,0,0,0,0,0,Weekend
20271128,2027-11-28,28,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,47,2027,202747,7,Sunday,Sun,2027 Nov,47 - 2027,0,0,0,0,0,Weekend
20271129,2027-11-29,29,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,48,2027,202748,1,Monday,Mon,2027 Nov,48 - 2027,0,0,0,0,0,Weekday
20271130,2027-11-30,30,2027 Nov,2027 November,Nov,11,202711,2027-11-01,2027-11-30,2027 Q4,Q4,4,2027,48,2027,202748,2,Tuesday,Tue,2027 Nov,48 - 2027,0,0,0,0,0,Weekday
20271201,2027-12-01,1,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,48,2027,202748,3,Wednesday,Wed,2027 Dec,48 - 2027,0,0,0,0,0,Weekday
20271202,2027-12-02,2,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,48,2027,202748,4,Thursday,Thu,2027 Dec,48 - 2027,0,0,0,0,0,Weekday
20271203,2027-12-03,3,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,48,2027,202748,5,Friday,Fri,2027 Dec,48 - 2027,0,0,0,0,0,Weekday
20271204,2027-12-04,4,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,48,2027,202748,6,Saturday,Sat,2027 Dec,48 - 2027,0,0,0,0,0,Weekend
20271205,2027-12-05,5,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,48,2027,202748,7,Sunday,Sun,2027 Dec,48 - 2027,0,0,0,0,0,Weekend
20271206,2027-12-06,6,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,49,2027,202749,1,Monday,Mon,2027 Dec,49 - 2027,0,0,1,0,0,Weekday
20271207,2027-12-07,7,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,49,2027,202749,2,Tuesday,Tue,2027 Dec,49 - 2027,0,0,0,0,0,Weekday
20271208,2027-12-08,8,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,49,2027,202749,3,Wednesday,Wed,2027 Dec,49 - 2027,0,0,1,0,0,Weekday
20271209,2027-12-09,9,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,49,2027,202749,4,Thursday,Thu,2027 Dec,49 - 2027,0,0,0,0,0,Weekday
20271210,2027-12-10,10,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,49,2027,202749,5,Friday,Fri,2027 Dec,49 - 2027,0,0,0,0,0,Weekday
20271211,2027-12-11,11,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,49,2027,202749,6,Saturday,Sat,2027 Dec,49 - 2027,0,0,0,0,0,Weekend
20271212,2027-12-12,12,2027 Dec,2027 December,Dec,12,202712,2027-12-01,2027-12-31,2027 Q4,Q4,4,2027,49,2027,202749,7,Sunday,Sun,2027 Dec,49 - 2027,0,0,0,0,0,Weekend
